RPM,Flow,Head,Power,Vibration,Status,Specific_Vib,Head_Efficiency,Head_Loss_Factor
2992.613909225447,102.34392038168828,96.45446743205214,119.51374606588917,2.2897358731024586,0,2.2188742796145613,0.009207819312488666,0.009208610484752099
2899.3251387631035,100.98172831512423,98.88915179357367,122.26600099518788,2.6116389348886173,0,2.6122468328640327,0.009696621998417863,0.009697477800064188
2847.114453552205,96.39486274021289,103.46139930023296,120.92189939855803,1.6361733289429363,0,1.6665654757976214,0.011133297984258451,0.011134376319727015
2941.1272456051593,98.56452772937384,102.73075208323802,123.96432878786445,2.5340280341549577,0,2.4985934593718437,0.010573395455022191,0.010574374970321994
2838.957817501449,98.03377147865307,101.23358734807594,120.85126645696148,2.563191749082104,0,2.6183045153098012,0.010532416352109995,0.010533402664724592
2910.443179750238,102.08519661579027,97.63111815315285,120.92908873500735,2.026603247049671,0,2.019331439739153,0.009367442861711218,0.009368251834392157
2802.016493806011,93.2313115300706,104.20354314689337,118.76566144040773,2.6082579545039852,0,2.6994659327602175,0.011986956719393255,0.01198819786536732
2833.5906975550783,99.35048885023535,102.38216461921988,124.50972650491305,2.5029855356500135,0,2.5616466272450937,0.01037146948059471,0.010372415147926438
2909.8430617934564,101.97402833138894,96.93601948632536,120.32920942510205,2.023482357645994,0,2.0166375686105322,0.009321037781020452,0.00932184450218281
2936.9233289997705,103.18138844568463,97.09491625634287,122.53577198588744,2.86782421874513,0,2.831769611497927,0.009119120732816628,0.009119891616157715
2908.5684140594985,102.7324229835192,97.12883850995462,120.5438104563554,2.8351415179071218,0,2.8267894137154936,0.009202206715649423,0.009202991436725183
2894.217585880588,104.20463425899469,95.6089700279624,120.8384549483341,2.3841051652590557,0,2.3888684157613715,0.008804092135527665,0.008804821843383017
2884.9448152205355,98.76867160002173,102.03360953670618,123.54527852006093,2.4205674706432703,0,2.433199286111432,0.010458281041997416,0.010459245892306773
2826.0739004816287,97.66996731469463,103.97414988403605,123.73148025005912,2.790505575038138,0,2.86350125742694,0.010898275177834002,0.010899303368463498
2864.0077895802647,97.92601242937515,102.3039741183513,121.24231091102124,2.4197347427552773,0,2.4501437389661276,0.010667215724534091,0.010668216860164078
2876.9680614520107,99.20974891199475,101.4422066217253,122.38295530026751,1.727636719791938,0,1.7414675381790616,0.010305423999925867,0.010306366313095729
2952.856111310946,104.88837123923626,95.32103943062782,121.46596526019562,2.694774622959971,0,2.6465381691471745,0.008663524593015934,0.00866423331922161
2917.180914478423,97.90241635898083,103.09311577929444,123.00317943632574,2.1746962717045966,0,2.1618882657028906,0.010754681065137465,0.010755690896122917
2811.8479922318634,95.23817624987103,104.18553254350618,120.81999171620734,2.3440627782329626,0,2.4175496241814804,0.011485169183897755,0.011486308785307176
2916.20419846974,103.3131273374829,97.70737915316163,123.19257445303383,3.0831482271805903,0,3.066016386477845,0.009153257103913811,0.009154028900913316
2880.745885979184,101.37613804756914,99.7248930384484,123.25459043083777,2.446408610396481,0,2.462759733400886,0.009702638205243768,0.00970348788767
2866.153899984702,98.1066298092866,102.9579829460009,123.86109790549598,2.500693974349549,0,2.5302243978079475,0.010695921139422207,0.010696921276379242
2930.5838144420436,102.76341829334639,96.53825143599711,121.19520983187958,2.703866910185439,0,2.6756491320589197,0.009140737158081396,0.009141516167186501
2951.5499761247975,102.46001706859776,97.34138687727608,121.85810606080028,2.702133577549613,0,2.654939756494419,0.009271442617595655,0.009272237452333586
2946.56400595581,104.60620459578853,95.5271767891006,122.44520538705356,2.1323208930488864,0,2.0986242203945897,0.008729158227727763,0.008729876180730732
2858.039123838868,98.70209242347659,99.91864271130842,120.07609254819862,2.47588059378625,0,2.5122307326346194,0.01025532032363105,0.010256267726209816
2884.5393812074394,101.5181394417948,100.06525702946753,123.25246025876615,2.5144610111703307,0,2.5279380756249643,0.009708538957812013,0.009709386780186624
2916.5631715701784,105.85516766823277,93.96114085614947,121.89948906019585,2.608810758651531,0,2.59399531401763,0.008384658836924944,0.008385332278464431
2948.777256356118,102.87817266720243,97.36433583089114,122.22237152329677,2.615688776366648,0,2.5724213095826975,0.009198402108282313,0.009199184283971708
2876.0412881077355,99.27249385254608,100.1478553817538,121.31269216164247,3.5349764915109834,0,3.5644244287350566,0.010161076553248912,0.0101620044933898
2890.717051166809,101.12479228653882,97.54200436565488,119.97498053544844,2.0296560917651023,0,2.0361739187662695,0.009537486226724753,0.009538325603408615
2844.6832512996984,97.36196419047839,101.99920975938525,120.79941877308676,2.8920366480791824,0,2.9482742149227903,0.010759010740866402,0.010760032224976901
2840.1896687959666,102.71351019711727,97.46887830256703,122.5132468453891,2.9733503223332236,0,3.0359648263989887,0.009237823543627992,0.009238611592066074
2940.62629111971,101.76104866572679,98.89687368501161,123.222200776492,2.697113589569411,0,2.659851553858287,0.00954943062650772,0.009550260577877362
2967.812001428541,101.79247823639521,98.35324841306776,122.48484949026323,2.2398738420507702,0,2.188694613681929,0.009491075351764591,0.009491899722115879
2896.3994939209833,98.20446660792487,102.12613770750679,122.70432080629818,3.1658672121070506,0,3.169802692749992,0.010588376992837987,0.01058936510198515
2950.1766448946014,103.92466951750947,95.6612889537008,121.52314696536567,1.6232068541039206,0,1.5955993296359188,0.008856430415545742,0.008857168421556282
2918.081801252382,102.35788521366864,98.1105652391726,122.53393179186077,2.2266933211128697,0,2.2128956866308314,0.009363359953397868,0.009364164270817352
2867.744012269744,97.89301581819748,103.56762013647659,123.55312328312208,2.968672878889125,0,3.002064100541716,0.010806256299425299,0.010807271168047238
2918.0697802754207,101.77599856181108,98.91302002617013,123.37310563140835,2.3519553586309927,0,2.337391170743735,0.009548184292271954,0.009549013891549983
2976.9018283232986,99.63467524713631,101.17419933024135,122.74556021911617,3.138585809920074,0,3.057507225186106,0.010190723322668991,0.010191647216625226
2898.2086980445024,100.30817211719813,99.98536943183942,122.49413163341097,1.8952781021286398,0,1.8964495206579008,0.009936207714826348,0.00993709647834972
2978.2321827907003,103.60317417969479,94.82875642985951,119.40970288695686,2.055159242420797,0,2.0011743333710243,0.008833920226977796,0.00883466093289409
2769.012744795513,98.89785771551544,100.05140216577706,120.33948872095078,2.28734473194921,0,2.3955468370885264,0.010228336573613668,0.010229277746291775
2941.095125218761,99.87543567794816,100.57936254136403,122.38689410666933,2.6669597110146115,0,2.6296950056544324,0.010082029631342242,0.010082939269670892
2904.3523534119086,97.59337589453013,102.36672585558465,121.43113270817774,2.4111919398479906,0,2.407578618119367,0.01074663590319173,0.010747651379516701
2885.049632476707,97.6936141635536,102.71963164478642,122.77760958259421,2.3038402989750315,0,2.315778831607859,0.010761569092340044,0.01076258389408242
2904.588038826775,97.48507123477621,104.15972784959712,123.15547664511625,3.0681585724394096,0,3.0633121603255797,0.010959176288229344,0.010960214150264493
2800.621554269955,99.24647175930951,101.47672521587224,122.86921168198657,3.1053779901556604,0,3.2155705428036407,0.010301303946999999,0.01030224518650984
2889.0164056081244,102.71853395584547,98.50340011555193,123.45802050617175,2.334248093716978,0,2.3431225446275463,0.009334959494797512,0.009335755751693455
2917.855628575587,101.25614448609032,98.83064740853075,121.13375037732843,1.8160928770681348,0,1.8049794143066038,0.009638434717267393,0.009639280778917809
2973.8947022370758,104.99068307195911,94.07756666293275,120.23397572009281,1.637006468325048,0,1.5963304802189289,0.008533852972419922,0.008534549730804038
2874.0864890863177,99.37434741930934,100.56582921571768,122.00179673236138,2.5957160459121424,0,2.6191196965468695,0.01018258123993208,0.010183509238734912
2859.5753198553407,98.4158222168516,100.76687787318616,121.15406080292368,2.762382248887519,0,2.80143294920417,0.010402629139969461,0.010403595749985908
2874.912147820773,98.46882641088465,103.07774608308777,123.67765963814888,2.5251991142314183,0,2.547235203977317,0.010629739012713621,0.010630725662686517
2945.7701058851035,100.9574975305243,99.82830953840637,123.24596012297299,2.4716367571676967,0,2.4332335308402,0.009793410425484496,0.009794275184403385
2916.4375554829844,97.47120914541588,103.01732943528125,122.39928898099792,2.178182954122367,0,2.165906331537678,0.01084206159834145,0.010843088661382635
2873.511989811648,99.61512986554737,101.62007271157876,123.45678670128491,2.761991917565535,0,2.787451936633497,0.010239650343369959,0.010240579037389484
2925.663371655668,100.80427602976735,97.17243325604913,119.58188528116304,3.171274151559564,0,3.1434563281004597,0.009561861107241195,0.009562707988957357
2904.853877467402,101.65809653323858,98.9162949975364,123.09328354082878,1.6132489290657777,0,1.6105532641695697,0.009570659636266606,0.009571493118278476
2948.4322495266447,101.85712456276153,96.81498509472604,119.9218482711753,2.468999524484914,0,2.428442648514568,0.009330778952706417,0.009331588371717946
2864.8973453061326,98.46415622810775,101.51679399296829,121.65616788691474,2.11186066023456,0,2.1377366015276174,0.01046976114812578,0.010470733041176255
2883.6168926701116,97.69267920447135,101.96899455679404,121.14877460827401,1.9038136023784593,0,1.9146300123749296,0.010683131984016778,0.01068413940852596
2880.394592343392,99.4682579337605,101.19206493021142,122.58266230446695,2.0480096516862334,0,2.0619494307056456,0.01022665350675399,0.010227583763092624
2826.8242525933942,98.95317282692179,101.26953522638769,122.91972470658605,2.6518691422737617,0,2.720515966119414,0.010341297162328695,0.010342247665661983
2914.8060138532287,98.22387421966775,103.10546984000624,123.79146876850052,2.661984879036466,0,2.648463092403401,0.010685690075320184,0.010686686871723113
2913.0527636089946,100.62504280422337,98.77110664230845,120.63990431891312,3.08411510446992,0,3.0702958472616495,0.009753823082392218,0.009754690046140537
2900.255672832123,100.47490220761493,100.23308452148437,122.51574438627571,2.5035126188581844,0,2.5032919210185027,0.009927797113418896,0.00992868217994639
2888.270643331243,98.15940985797874,101.98587449856556,122.27020379054161,1.7967113480521686,0,1.8040078485656388,0.010583542928070771,0.010584531493002753
2829.231462897479,96.38399300733846,101.9153391897351,119.33951854616723,2.404732183049611,0,2.4648825740478393,0.010969402663798415,0.010970465364542529
2878.967733861732,99.73597114104042,99.34506384424473,120.46996925489033,1.9454483711136863,0,1.959660822131551,0.009986170898655571,0.009987074409762984
2882.8642741736617,97.14227086595481,102.66701802150517,122.29817829217147,2.017281645431198,0,2.0292723539429685,0.010878485194195129,0.010879522698312681
2859.886136538919,99.31661075942702,101.79334658619405,122.98319243942784,2.7322236233625983,0,2.7705468432881815,0.010318856774708464,0.010319798286817389
2891.9357144166997,97.93121243946435,102.51111120823963,122.90461888532774,2.577672362237768,0,2.5848603111142383,0.010687678895513907,0.010688681845128124
2920.202542840727,102.82234679436738,95.97032417461352,120.9678317685456,2.7350262381741324,0,2.7161047818927213,0.009076551203263662,0.009077323855809404
2994.3092950605264,107.92770014803612,91.61774147573085,120.21975834750053,2.357002861091309,0,2.282766282174143,0.007864596652112445,0.007865204296358449
2908.728890641592,98.57948262561679,103.42823447512161,123.89528510511741,2.8162118253701425,0,2.8077605719287146,0.010641953439898506,0.010642939007289834
2912.877519536138,101.51246812254722,98.58731741318503,121.90878659326418,2.3346388406839553,0,2.3243176524159628,0.009566214889471599,0.009567050376387606
2896.277704211692,98.41816116305291,101.24200219134433,120.96851160475931,2.946673133096899,0,2.950460197084892,0.010451181693432484,0.0104521527687844
2804.061439235048,98.77368211432137,101.71053824865116,122.57666782521228,2.637855575788617,0,2.7281075452732804,0.010424109209813445,0.010425070809964845
2898.674306227539,97.42376960346886,103.30643866083305,122.63501158855973,2.417201251806153,0,2.418306746355651,0.010883078870854913,0.010884110823696015
2903.0115104970514,101.0650187064089,98.47314162188603,121.54845952129395,2.584837217670439,0,2.582155773113283,0.00963992278546059,0.009640772181225766
3023.1621056242643,102.50099122567869,97.97030876313814,123.16254195869512,2.492855719610033,0,2.3912980297747857,0.009323887232939618,0.0093246859247987
2890.381951760944,99.25437398597374,100.41395672659148,121.95172315322046,3.138442606125169,0,3.148886102135387,0.010191795224959124,0.010192726310282842
2915.0773671166808,98.4578586606254,102.24957794165098,123.01626004731196,2.5981750490315156,0,2.5847367645147674,0.010546684475778535,0.010547663634756956
2898.2644115147377,101.58485306298937,98.57228129882557,121.13222837674593,2.4993549310421965,0,2.5008516376993484,0.009551131211452785,0.00955196419265111
2841.5660981190235,96.31107715729405,104.10284991106167,122.49312226030072,2.4046036571796803,0,2.454051873168492,0.011221820591652505,0.011222909393046985
2957.141140725751,103.0743126816206,96.11924677989002,121.68357355367225,2.8372736876980045,0,2.78244875802744,0.009046250056215715,0.009047016369077822
2937.5966516343387,100.60824020672841,98.56862362845332,119.43151633767296,2.783165335621402,0,2.7475451637690442,0.009737078769675903,0.009737944534221908
2939.5515973521524,101.13490344095925,99.80415383459865,123.43839201622899,2.390463347874949,0,2.3582997199578912,0.009756724241002726,0.00975758274073808
2854.530627260263,98.72760240998174,101.18490623049735,121.74645720305868,2.0377433941508762,0,2.070202290563388,0.01037991982601032,0.01038087824381311
2970.139715546805,100.8949615376066,99.38606842372377,121.86234092514157,2.1392127446486584,0,2.0886953320776698,0.009762114390273639,0.009762977454622516
2829.907446860386,98.0037496360606,101.66992985927523,121.91317833395905,2.4263349841831214,0,2.4864316541297096,0.010584294743240644,0.010585286521373815
2929.3428546900136,104.07249170422654,96.74330912638213,123.63920949292351,3.0395710024476332,0,3.0091240064252993,0.00893118197091791,0.008931924093304804
3009.522781290499,102.22045805904143,97.14707979096909,121.49028603918848,2.3999293483012343,0,2.3125909374539386,0.009296351659852377,0.009297152369850518
2850.4731837434656,100.63579903632237,99.22657852170381,121.59179445329663,2.262350556013774,0,2.301658773657981,0.009796707416234523,0.009797578005605684
2871.6851135198613,102.01981987110871,98.74577458003579,122.38224235228807,1.7957122747005414,0,1.8134180422896682,0.00948653670146932,0.009487357009424444
2904.982568254382,98.53950272037088,102.62279971727436,123.39426079143664,3.1054165742409188,0,3.1000902255706952,0.010567649539957374,0.010568629020259221
2874.82621729419,96.22182931720477,103.1830385232269,121.5153739292701,2.7276112583925842,0,2.751495934520703,0.011143309421525797,0.011144392611895745
2822.4668284466934,97.93036416057433,104.00790285884237,124.02027595693282,2.818403988002343,0,2.8958255533174504,0.010843920340674634,0.010844937969875791
2903.4281487403014,99.02339697999389,101.2850759464063,122.16690952356267,2.88467522077175,0,2.8812692140728897,0.010328221154271457,0.010329169109809015
2846.8848143136947,101.90564831121202,97.03326594954912,121.99926688520037,2.4341079084964146,0,2.4795217913799967,0.00934291329021591,0.009343722990204526
2923.679621531759,100.8861537545086,99.47897195169821,122.93019011516857,2.533836253499014,0,2.5133140721134657,0.009772945809527627,0.009773809982348199
2854.02878828831,96.8103869869748,102.75574564267744,121.8899850806938,3.095440776780798,0,3.1453005272760732,0.010962658028628296,0.010963710741250314
2977.496720250877,100.37798167628267,100.05537246016249,121.74981245452948,2.571832355727655,0,2.5048940544195726,0.009929340277706398,0.009930227192043532
2860.837335383188,100.8293732072571,99.12433124549797,121.53231040513487,2.735010116025598,0,2.7724503027054714,0.009749075182194155,0.009749938215432722
2883.896924189716,98.30235357561494,101.75751009766405,122.02517907088296,2.8482202868802045,0,2.8641241518274256,0.01052915938206805,0.010530140009150306
2940.6758608684836,101.49027349093753,97.58702855708738,120.2815558238224,2.7571725329690575,0,2.71903491711216,0.009473295562679764,0.009474123296184493
2838.4567841783023,99.78942563430434,101.20041388859458,123.95545689208768,2.4487323318934027,0,2.5018255701739043,0.010161776344481524,0.010162694758987028
2911.3729967302065,99.42365559717993,99.41855617131573,121.24852552824387,2.486446462874432,0,2.4767334005069976,0.010056435330399252,0.010057350923953929
2965.3571377141216,102.16183674645492,96.70603066754848,120.21695559296347,2.8110561751903766,0,2.7490998653660315,0.009264768332551592,0.009265567238266216
2819.625838271939,97.19534036214596,103.1326894085805,123.136067224407,2.8104011439738903,0,2.8905123534118498,0.010915898370496,0.010916938306240681
2909.2316929266153,101.68498326188097,99.9036651423329,123.88449002235566,2.967293039607785,0,2.957877104042548,0.009661082225070195,0.009661923136866275
2912.994139712421,101.62956245420759,98.00456707976718,122.76007621028937,2.7204387933239356,0,2.708303594945874,0.009487770196712457,0.00948859692414781
2939.0911435888656,100.90774300607191,99.78910932980668,122.87104793181062,2.738642245436822,0,2.702217156174643,0.00979922008782502,0.009800086213217813
2838.152464456096,97.99462448354807,103.05860803850555,123.44894508895105,2.3215066532862214,0,2.3720957132654377,0.010730860361899302,0.010731866060913512
2833.977169345786,96.9797926440491,103.78928353088025,123.44950288520901,2.2675401955712395,0,2.3203668110970037,0.011034275865244213,0.011035331756581465
2926.097078280845,97.94467443722472,101.72299545775661,122.14156878330952,2.812252269740598,0,2.787170542899182,0.01060259610046052,0.010603590792279132
2914.849233661659,101.02724425485347,97.8764328741568,120.84300372539977,2.27032597279345,0,2.2587601598969136,0.009588674380188941,0.009589519892258683
2912.5246425172936,104.21626774640039,93.48730011938159,118.74525301258979,2.491719598753255,0,2.4810045315664775,0.008606797820897688,0.008607511017195734
2917.3224104748488,98.8298862177506,100.90042745146995,121.86655128110843,3.0516092963885164,0,3.0334895203051104,0.01032932527352867,0.010330277046628427
2865.9987639210754,97.28148416427995,103.85965156253692,122.80679875294693,2.9882281169380356,0,3.0236794405536407,0.010973384518005924,0.01097442807973211
2911.61268485805,98.6589818656108,100.20786050144346,120.6419874936219,2.6207155323188736,0,2.610263062545786,0.010293994106713365,0.010294945913296471
2914.653623664934,101.9544809252026,98.72662894388127,122.19683656873268,2.381544168066516,0,2.3695707892413562,0.009496856900240259,0.009497679153473179
2864.2824290986814,99.66533053248533,99.38395691920037,119.90388742359872,2.450648435862598,0,2.4812079953434947,0.010004245526629098,0.010005151956598552
2993.2887255572377,102.89977722058907,97.16425181615253,121.95423613435402,2.847064056422246,0,2.758332563487495,0.009175645527061346,0.009176425440073825
2923.6916460455896,98.98091518863896,101.7216837562523,123.41778958830123,2.4854002890215336,0,2.4652602636502716,0.010381647629942675,0.010382601307210353
2840.4348251398674,98.13078203637872,101.19225264780523,121.56137656899244,2.2766870427958943,0,2.32443017726449,0.010507312447524906,0.010508294464797065
2932.8276804316915,98.00274472573156,102.14779481181239,122.04153481845984,2.98630990256319,0,2.9528835857681606,0.010634260682813979,0.010635257163331064
2851.265916488634,98.60636749539202,100.96883011009315,122.29019689074201,2.5726400556517124,0,2.61661184186491,0.010383236357010663,0.010384197439937454
2939.3542301871225,103.10009119242149,97.55700463951003,122.37566533863733,2.2690976716033013,0,2.238717327795724,0.009176974047278533,0.009177751045148837
2957.9297789503703,99.49518031122815,100.73886264266562,121.27317272983345,2.6915760755730522,0,2.6388627190236007,0.010175343695216285,0.010176268783377105
2858.9658840824145,95.51999393194117,104.43616147063887,120.56433362059039,2.8884873652770033,0,2.92994519659747,0.011444971946532064,0.011446100868462388
2948.1688064622163,104.81986910967304,96.62232515929705,122.92086155738245,2.0969307740848957,0,2.0626699636454937,0.00879327656423794,0.008793996845411213
2920.639046346825,99.48817197432962,101.17282432839939,123.15830439495353,2.419818434658826,0,2.4027184972713926,0.010220616583952716,0.01022154591900078
2941.1030079997245,103.68924079532643,95.55235485031778,120.50883195869407,2.4013266529646353,0,2.367767220208186,0.008886558684015812,0.00888730256711881
2994.8396491326976,102.96233739831804,96.90792148657684,121.91177332910719,2.6809148663133904,0,2.5960164894171758,0.009140322684051157,0.009141098650876847
2887.7305941998566,99.25300740749172,100.66830381776231,122.67231125915771,2.7528033291439433,0,2.7644994552303213,0.010217892232451975,0.010218825727608448
2862.3131917821256,99.5772802880321,100.50214582481868,121.49544352293847,2.279410435488206,0,2.3094224216603343,0.010134702786070114,0.01013562266066719
2855.524278518724,96.69835671818726,105.77164831661854,124.97028132432514,1.90289952963759,0,1.9325378101185793,0.01131057389549194,0.011311662535570099
2859.209485751728,98.85842483015433,101.50591109321464,122.64404838541185,2.9127195018397605,0,2.9542734092862366,0.010385311444275446,0.010386267823686632
2896.144914529295,99.10408718860336,98.85599694246373,119.04564734847361,2.052021891769115,0,2.05475335722198,0.010064116901738054,0.010065039113440451
2917.0575987408324,97.94720617321865,101.48892504258802,121.90340626072864,2.608473682017551,0,2.5932205387772242,0.0105776521362488,0.010578644436628266
2913.834539966501,101.15201725174595,96.90897494201666,119.39929653544336,2.447207640507727,0,2.435588589582028,0.009470490212838804,0.009471323244730132
2941.3591624518012,100.89956240182352,98.76659327855677,121.33868499399792,2.56497756208163,0,2.5289107923278364,0.00970038233785437,0.009701239866290425
2900.6500945938956,99.7083673980725,98.30389712432853,120.58899064743913,3.160493588682743,0,3.159785257884805,0.009886984264551662,0.009887879296985685
2972.676703857866,100.08577134964983,99.04260139565963,121.1486413853358,3.7153126454487317,0,3.624479802266612,0.009886305001523056,0.009887193235736455
2886.767158338102,102.72649585063257,95.71561372161572,120.37154278477334,1.8466250354405567,0,1.8550899012792512,0.009069360971833456,0.009070134453695011
3036.008458329481,106.44337521171987,93.73319954565257,122.35156999055246,2.8935624621331693,0,2.763935362948032,0.008272139285922716,0.008272796367423724
2931.28336738825,103.00704857483534,96.94827908213644,121.45959339856698,2.4375008909289417,0,2.4114872899484068,0.009136193479422967,0.009136968422525645
2857.1421221791857,97.91125273922648,102.3698952426753,122.85862623137707,2.919141805485021,0,2.962929694743287,0.010677307358288703,0.010678309743173752
2846.4553750969444,94.69526784502573,105.05947985022567,121.07387713855242,2.8829052304716654,0,2.9371355130003014,0.011714675524708772,0.011715851264933587
2924.123620762159,104.73768375677761,93.7557902561218,119.48091160060471,3.0638979228792653,0,3.0386211832022187,0.008545797162789569,0.008546498271237707
2888.8268607337072,99.49252431963335,101.01970939179057,122.43358408000468,2.613985966065079,0,2.6240961009561548,0.010204255956464455,0.01020518372270606
2935.7000247046044,99.73343574260143,102.1884335351514,123.976815992468,2.1441694060179906,0,2.1180949092637107,0.010272508783290122,0.010273438248425183
2923.6618812286774,101.64953008788615,98.74607774316618,122.81952212626413,2.871059795483848,0,2.8478236352707453,0.009555800500411521,0.009556632828651468
2896.3585543671566,102.20867448521889,97.34100970055525,121.4640391635065,2.5471990304576257,0,2.5504014954188294,0.009317057245126733,0.009317859923577669
2857.66031409658,98.49390971874561,100.0666815654725,119.94900608493674,2.406462713946347,0,2.4421173629416004,0.010313972713973475,0.010314929567047776
2824.257638765707,99.94534477607553,99.14657331719701,121.1816239013787,2.309510447718015,0,2.3714480599968586,0.009924510442843995,0.009925404617000777
2877.674252396649,101.39614651140096,99.04714701976462,122.33800671731078,2.9025342276420516,0,2.9250528454190476,0.009632895086989035,0.00963373832896086
2942.8199397161734,99.32378727058118,101.74704443794106,123.07866965828629,3.141347796802951,0,3.0956391479416108,0.010312672828280101,0.010313613640186358
2910.7046872065102,99.02154693373313,101.23453238897442,122.2731224335405,2.0218589765201465,0,2.0144231936959893,0.010323452838478697,0.010324400391771167
2837.713061064401,99.76724884602163,101.03236757818597,123.15516136899906,2.748780896991572,0,2.809115801963971,0.01014941258386821,0.010150330288789807
2908.659046292559,94.87336267557082,105.70290351717529,122.49236164475994,2.3510451258309417,0,2.344046090104697,0.011742216458385756,0.011743390542409983
2919.265868986442,100.36542892354734,100.14043777634774,122.38713138466558,1.9130910407231545,0,1.9004654824479483,0.009940267783097168,0.009941155895616777
2855.8071281899433,95.6144454653694,103.63091549648826,121.26029363134509,2.559082328305203,0,2.5986834610882332,0.011334302816653987,0.01133541861457842
2907.6862552972766,99.31193568324593,100.85962066620925,122.04202439566939,2.1667448879241755,0,2.1610172567733548,0.010225166906923154,0.010226099958429515
2902.9104359223,99.50271968133124,99.64766607620994,120.5897490298422,1.868898708879921,0,1.8670249652500264,0.010063599991370135,0.010064514781744792
