m_hot,m_cold,T_hot_in,T_hot_out,T_cold_in,T_cold_out,Efficiency,Status,Energy_Balance_Error
5.075139603669134,9.7798703978068,118.72406414242859,-84.84197155499807,26.480666845112957,89.66129500969512,1.0,Healthy,0.0
4.879872262016239,10.644037862426188,111.47689020911442,-87.89326886033409,24.570994866351562,79.2380809554378,0.9995426922086845,Healthy,4.547473508864641e-13
4.941661250041345,10.007254499631326,119.58433237139253,-92.28759361691529,26.102253208173913,88.67643333060485,1.0,Healthy,0.0
4.87965867755412,9.381932101984768,124.11711592281156,-107.78633827594712,23.080535330334133,95.21920080221895,1.0,Healthy,0.0
5.370455636901788,10.62716918037867,124.72816713783814,-87.91144635393962,21.672620043607235,85.94160488338424,0.9893863440507258,Healthy,0.0
4.997300555052413,10.36550031339274,122.52182532859204,-93.54822453959709,26.114059244975607,88.41627610686723,1.0,Healthy,0.0
4.78845781420882,10.269217478608226,117.2935045251888,-89.37466902701577,28.488020468151465,86.12426067015564,0.9949733730475389,Healthy,-4.547473508864641e-13
5.164508982420638,10.35786712058542,110.11589215526205,-77.44279396005761,23.007910119660217,78.93981501818885,0.9928650957711868,Healthy,0.0
4.755831270005795,11.197180950291225,117.52392450997633,-94.55791940751342,27.44438836021359,81.31910004655215,0.9997369985207779,Healthy,4.547473508864641e-13
5.041772719000951,11.092547447518056,118.47827564473025,-87.21938215597183,25.08684681763282,81.00399866214245,0.991488241333381,Healthy,0.0
4.6080659752240445,9.656642328498352,118.43535516404992,-114.53401639185347,22.32861695661385,88.81842781731993,0.9973455540530007,Healthy,0.0
4.734362790220314,10.811942496405576,123.09278178488962,-111.67432304154265,22.736989397295673,84.220517183512,0.9888679736140382,Healthy,0.0
5.039372247173825,10.19158409487945,129.9283820550742,-103.20468342791872,25.0315695467213,93.97650172577949,1.0,Healthy,4.547473508864641e-13
5.147693315999082,10.249547908068875,120.61764600920546,-89.18070914843767,24.191075424151794,87.21040245866686,1.0,Healthy,0.0
5.034273656237994,9.153864584178336,118.9163410542177,-95.63716287993131,22.37417404648352,92.94605200678784,0.998935311846235,Healthy,0.0
4.976870343522352,9.914807117305902,118.70389093497954,-99.79287175174889,21.61192143754919,87.20844000563943,1.0,Healthy,0.0
4.939779260882142,9.593588204831718,120.62192383453858,-100.0219556447535,23.30656134414699,91.25540672340999,1.0,Healthy,0.0
4.704295601926514,10.414029407446655,115.858531198258,-99.53486950957888,25.387618016662238,83.58077573220902,1.0,Healthy,0.0
4.856031158321058,10.535540250201402,120.60099279373027,-97.87304262216723,24.987198494793724,85.21377978642292,0.9907012699245612,Healthy,0.0
4.907872245808043,8.962756824491844,122.254061681659,-101.97207257082259,23.997524084999842,97.43226929718946,1.0,Healthy,0.0
5.211424445243783,9.988982567997866,121.04843031787244,-84.50384385655089,25.403774388582967,89.54262951072693,1.0,Healthy,4.547473508864641e-13
5.068723657913692,10.560930752397127,122.2877096700239,-86.32102504582852,27.080053439725376,86.96154857804427,0.9916107053782466,Healthy,0.0
4.647391968927453,9.906660518843278,122.16873804674267,-110.10377942264483,25.788253020868297,90.95763106219076,1.0,Healthy,0.0
5.0648167938789594,10.364531822501181,111.14051658876778,-79.8814175515902,24.757382657220838,80.58653271646946,1.0,Healthy,4.547473508864641e-13
4.922983543916737,10.175582733813542,123.18435079197701,-95.96647640387971,26.856144013321376,90.2687988109199,1.0,Healthy,0.0
4.8646155999388085,10.170830115976313,116.64492577168774,-98.77267380714217,23.08029939556741,84.70247637442208,1.0,Healthy,-4.547473508864641e-13
5.1223352577681736,9.864342510965852,114.52080418498021,-82.20025249120177,24.550160920889297,85.64639361307546,1.0,Healthy,0.0
5.20619990449919,9.391709597932145,114.47774086072502,-77.58322597928557,24.597824128799264,88.27430038501436,0.9932973265663615,Healthy,0.0
5.18625602382324,9.439234926287487,122.16770805236264,-91.05037903069912,22.52609348311431,92.59170661531425,0.9908757870671565,Healthy,0.0
4.8321564953554725,10.35467625722766,118.88712536387574,-98.80976016313319,24.160251675431283,84.92062151730809,0.9915211439494428,Healthy,0.0
4.938157524829757,10.009729127759442,111.59015608007294,-91.94355224064623,20.850080638209395,80.90418393365393,0.9889722968975702,Healthy,-4.547473508864641e-13
5.066252686280713,9.930743877696388,122.39018907596142,-81.95333385074505,28.824356095325907,91.17338148049429,0.9878986967292293,Healthy,4.547473508864641e-13
5.195109025424472,9.788054978838824,112.80195934600586,-80.52988578388052,23.125172423127374,84.49648174058831,1.0,Healthy,0.0
4.904165152430942,9.847405577259623,120.69910679259105,-89.35019198074481,28.172228262842623,90.73676378734567,0.9940320544315779,Healthy,0.0
4.962868204667236,10.52345589724407,121.19249462836527,-95.71893692994152,25.076169011438985,86.25772589755528,1.0,Healthy,0.0
4.778733005198794,9.832377959065987,124.42788540847522,-105.95522216772005,26.129728264311918,93.09791823564434,1.0,Healthy,0.0
4.760758675183866,9.329467643349215,128.90842393233424,-116.12670882572758,24.022400403298136,98.80686501548858,0.9930448911798246,Healthy,0.0
5.16250516447884,10.371825887770086,113.1766183704973,-77.21941404661601,25.415859383923348,82.09547579764582,1.0,Healthy,0.0
5.271248005714164,9.897561668067642,119.73763071968476,-78.790401918944,26.300979279976872,89.53791237936632,1.0,Healthy,0.0
4.985597975683933,10.015697932766388,118.61832352477892,-87.12064204974995,26.329104828788363,87.58054664396958,0.9923498656692415,Healthy,0.0
5.200706579578405,10.803789153199755,122.16874842980481,-82.40564331423296,26.549546780148713,85.44764167580225,0.9934602259359718,Healthy,4.547473508864641e-13
5.072327205009527,9.989719721324747,121.07834385466809,-91.88263243437846,24.263334579921647,88.93554630795697,0.9962000890449049,Healthy,0.0
4.870976049078975,10.144591836559362,118.2372687863169,-98.35535175634469,24.03928065501729,86.23905352143942,1.0,Healthy,0.0
5.072279121101682,9.410538254350838,117.79548905694573,-92.30590967061475,21.811647349464792,89.54169019203145,0.9913247218808082,Healthy,-4.547473508864641e-13
5.307607313293194,9.89016527382452,114.41774572407977,-70.52958997301448,26.046438022353872,85.40823523242362,0.9917850530833244,Healthy,-4.547473508864641e-13
4.99283479217801,10.3047630226043,124.93930791203255,-93.61129471769135,27.164757422646886,90.49700813933751,0.99644963774854,Healthy,-4.547473508864641e-13
5.312928731162801,9.222313133079378,122.29602090799764,-75.99714240135407,28.23196335983586,96.55475356463923,1.0,Healthy,0.0
4.476050979182051,10.100422546557855,124.58884098897569,-123.07570912848102,25.610345269161016,91.25253438261926,1.0,Healthy,0.0
5.164380500875045,10.050395536322403,118.44801931762242,-85.55785285306169,23.46704045418286,86.16327727117338,0.9903899790830251,Healthy,0.0
5.017409413647634,10.02064372779372,116.71582265652785,-92.73073209832313,21.60580771342109,84.32794757464472,0.9865258933033578,Healthy,0.0
4.9401985299068265,10.518579449329122,114.60842466685386,-83.72816888866129,27.0833334661667,82.79599256328822,0.999531895927828,Healthy,-4.547473508864641e-13
5.018352155307101,10.16721925742426,121.7945879187033,-101.99889296924006,21.40744686644493,87.47224358352057,0.9988780198710301,Healthy,-4.547473508864641e-13
4.6024862170798215,10.739035949178222,114.80103387735883,-104.97420250430176,24.318791844512468,80.65267428613834,0.9981363603752165,Healthy,-4.547473508864641e-13
4.956065622432497,9.503205242202982,129.24331534483275,-106.0748148052937,24.551386344112707,97.94969543034483,0.9946292168705668,Healthy,0.0
5.071422514302349,10.067962283609173,113.4617870945328,-82.20871910921615,24.861089724297962,83.81020749287515,1.0,Healthy,0.0
5.295578808948303,10.042233393194973,121.36830059606251,-82.29649740725355,25.07160520007168,89.30528798508138,1.0,Healthy,0.0
4.896345956345271,9.46537275312246,127.83427353606893,-103.77969652060202,25.27629511273515,96.9339930495814,0.9873005347407785,Healthy,-4.547473508864641e-13
4.838301279421362,10.478147501045672,122.99544879631904,-110.88895497951563,20.169273475842942,84.7604789515503,0.9825902848201973,Healthy,0.0
4.899648591283093,11.16233665292641,120.8783685624589,-98.22090264411635,25.029311819740254,82.54872892402459,1.0,Healthy,4.547473508864641e-13
5.183080423540415,9.991496962758085,115.15758176519053,-89.29755341219958,20.540848851776246,83.97441635322703,1.0,Healthy,0.0
5.065750221931937,10.252510544136884,113.09115405716148,-77.9786383599629,26.46443614618199,82.92813258957707,0.9976217774654733,Healthy,-4.547473508864641e-13
4.894047959246592,10.042259237907663,123.85025054458794,-104.4474533294653,23.889749688392776,90.43270164565502,0.9979834018146502,Healthy,0.0
5.102653486622671,9.643207665046413,127.53073620387474,-104.3148403009589,20.6859265495533,94.0590654917101,0.9886064483367457,Healthy,0.0
5.019415509869608,9.089619861098992,117.80575004760914,-92.0611339389861,23.371590645229247,92.68465006519705,0.9959784028711769,Healthy,0.0
5.193728998106578,9.647113258452318,114.30469246191825,-80.73479526270361,23.85984932163069,86.66108402004335,1.0,Healthy,-4.547473508864641e-13
4.85958938122453,9.304020809524134,107.70915284725491,-77.42394583223098,27.38139923511001,85.21452936471428,1.0,Healthy,0.0
4.934467570680447,10.85205103902956,115.09617578168731,-86.36215232629742,25.39327548350049,80.18026332519366,0.9894663219876776,Healthy,0.0
4.921578369373568,9.942445153038381,119.4317157875048,-92.08820682918736,25.688889888701162,88.31078507595993,0.991515756254155,Healthy,-4.547473508864641e-13
4.707297010373576,9.827040335476415,127.99561620418368,-108.53354044723986,27.3624432684412,95.12616850959212,0.9878638562518645,Healthy,0.0
5.0592240554129155,10.444576912393902,123.36566846116484,-94.81978976805415,24.80771142415102,88.0172456095762,1.0,Healthy,0.0
5.052211054435978,9.439124448572056,121.52542702353377,-85.26927803146044,26.508375922064808,92.70760229897562,0.9817509469976571,Healthy,0.0
5.001022691328492,9.616567980997724,117.99940169349435,-87.21358640083403,26.367722227863982,90.19514224985977,1.0,Healthy,0.0
4.953082573324971,10.03403613462431,117.08417141372021,-94.91305602680322,22.427061012861174,85.01545612856174,0.990454396382923,Healthy,-4.547473508864641e-13
4.7169258515899175,10.51438449571174,127.02823798753982,-108.23546304085093,27.94596715525966,91.06987055556874,1.0,Healthy,0.0
4.915870935446928,10.250842522584394,121.00369270379194,-104.19671078389742,22.15939643985861,86.75066313277937,1.0,Healthy,-4.547473508864641e-13
4.931457096694646,10.12416257125794,109.48699654039488,-75.16782499901582,26.834733298955697,80.62956185401174,0.9837010575639973,Healthy,4.547473508864641e-13
4.839544546155676,10.039058867618008,116.63230176051378,-100.1164085693368,21.965853926188736,84.4589066176313,0.9893430556143005,Healthy,4.547473508864641e-13
4.967742857666798,10.200117927763388,115.70891984114186,-86.08739427746426,26.202473576303348,84.98264808683012,1.0,Healthy,0.0
5.0808101713629075,10.100826452564627,117.26867995411267,-77.90739699322818,28.723829756300347,87.44116949623472,0.999949858688817,Healthy,4.547473508864641e-13
5.377237180242106,9.485013862611533,122.81455330142542,-80.77879134581447,24.574042686899578,93.60573604625938,0.994979507470682,Healthy,0.0
5.0349155625663675,10.023039610816575,119.46277559102876,-90.04836128692597,24.487288714293708,87.43262895165739,0.991675888363382,Healthy,4.547473508864641e-13
5.0515100781445526,9.463155670541123,119.61567296498168,-84.52930186797911,26.2208799986337,91.39687353636202,0.9858690467729634,Healthy,4.547473508864641e-13
4.985110816846767,10.040541271450412,126.56736580662619,-102.93997125263579,24.341207088074913,92.4931108752694,0.9992895050244585,Healthy,0.0
4.616245756940192,9.759676029255878,116.51769455106655,-96.70074914386224,28.636557407485643,88.95387449100589,1.0,Healthy,0.0
4.994697224910157,11.269690811391431,129.32099762943676,-102.42402691532729,25.38438449891739,86.81308262230961,0.9943356306630202,Healthy,0.0
5.012046041988206,9.980052808124144,116.64346204314457,-89.40616868672093,24.35966098355855,86.24927583514267,0.9991792247462359,Healthy,0.0
5.492648422497057,9.297880216869206,120.44599098306286,-76.38027781782297,23.919428944208633,93.46102291026897,1.0,Healthy,0.0
4.961527807043775,9.932909894661538,118.59398202298617,-95.40854555907488,23.13410305965396,87.06658485009457,0.9931055992418331,Healthy,0.0
5.0603094684667225,10.259679372818944,120.6170956675048,-93.17223279679712,23.74449002648502,86.81016360650578,0.997112352505164,Healthy,0.0
4.9930576460589515,10.836681973076262,122.22295997536564,-95.8854239219274,24.298653212682808,84.4030632475507,0.9929569308341721,Healthy,0.0
4.766264392476094,9.70527380003064,122.16917620044438,-108.45543841945437,24.02472185300284,91.76386867836963,1.0,Healthy,0.0
5.228564562903004,9.20878601298818,116.2344133468971,-80.32339117627697,23.683649451725792,90.43101255909792,0.9914589495446453,Healthy,0.0
5.150386606537355,10.40841850571549,114.38542661276215,-70.863333799127,29.19768246070488,84.02211197868051,1.0,Healthy,0.0
5.158206389408609,9.309700647050175,132.51585895452854,-105.40632898351348,22.93980984702102,101.78254288999825,1.0,Healthy,0.0
4.818122509041052,9.781922279246258,117.58007830199723,-96.32604538847563,25.29326517529235,88.30777686835204,0.9971107177961911,Healthy,0.0
5.2805588621872195,9.871189757244503,123.49606219335993,-79.08768805886123,26.185042019521745,91.00051893589088,0.9815319622830213,Healthy,0.0
4.719629787441544,9.965183273349947,111.96179344738401,-89.16133757926347,26.260215991167467,83.23050089738332,0.9889244543929795,Healthy,0.0
5.117371418760054,10.344582228537167,118.60193640047662,-83.76614931269616,24.882785848435056,84.75698719728386,0.9866033742815439,Healthy,0.0
5.438091125161995,9.658182858856806,119.36400308008778,-72.83443419433486,24.51859485630538,89.24248858450223,0.9839250105456279,Healthy,0.0
4.801892734973863,9.86313537391662,122.36407534963917,-95.25349998713452,25.90309498247901,89.26892888424518,0.9672455214114813,Healthy,0.0
4.886740454079446,9.992864823525306,106.3877292950403,-77.92661394651812,25.5330432999564,79.44090687712402,0.9946154219015164,Healthy,4.547473508864641e-13
5.019930273017528,10.074798978759395,120.83070306539166,-90.64729660899538,24.482082330464973,87.50379714368158,0.9837830916824977,Healthy,0.0
4.89930486917676,10.048913587353962,114.25129272316053,-94.15769234822204,21.876242856551137,82.64712198632584,0.9869114673732943,Healthy,0.0
4.689867313786774,10.21800288761129,121.62172855597461,-108.32987684082826,24.064152555333504,87.18818109764561,0.987001875963421,Healthy,0.0
5.013712594961206,10.421919754820868,114.81835401580919,-87.02418562903465,22.706899672585084,80.7817553053247,0.9809355517337703,Healthy,0.0
4.787539257254779,10.196317057825484,115.72258652037209,-99.22182648163246,23.665680899867347,84.02702537691198,0.9980771525022555,Healthy,0.0
5.094718486127037,10.22679276175461,118.63186194803366,-86.78461030329971,25.066446477033917,86.27043565123184,0.9986701867367411,Healthy,4.547473508864641e-13
4.816115153153239,9.208888416626761,114.73835265198403,-90.65544673127096,25.717472287993232,89.9626754953,0.9921430246083282,Healthy,0.0
5.309986881003508,10.02511384958284,117.62232776632322,-69.49183760225023,28.560905502584813,87.8363102859796,0.9960759765791256,Healthy,0.0
4.843349341532752,10.239753774000805,114.03312115728342,-92.68541732187516,23.925187242192372,82.40411944876115,0.9920742247302795,Healthy,-4.547473508864641e-13
4.935587696758865,10.364470597285225,110.83414774150636,-77.049223836405,26.5492512705503,80.06034417477144,0.9823345920593801,Healthy,0.0
5.162703443473934,9.653824612883103,125.08978526214679,-90.35272023896923,25.611920048875675,94.52043531429099,0.9983069408713177,Healthy,0.0
4.753827136713209,9.670480362555677,113.51975653588036,-88.29534047407216,27.591995341279578,86.92723706852428,0.996886046474279,Healthy,0.0
5.045491986920826,9.7129496623582,119.10659556196008,-85.79986602996807,26.152457439191252,89.81320929546169,0.9930529903060856,Healthy,0.0
5.261428550856485,10.268206949945672,123.76445540746893,-89.9536480437054,22.983037145427367,88.47893537560702,0.996199914914229,Healthy,0.0
4.678503353087755,10.516940527462104,116.92527948741979,-111.38691368654752,21.55390794141754,82.2988832490616,1.0,Healthy,0.0
5.036926771706461,9.7962699463542,115.87417050127232,-84.59088745556508,25.62252339933501,87.26886432355215,0.9989210423198461,Healthy,4.547473508864641e-13
5.0519765588496846,10.453981156813525,121.1311904433371,-91.93123442411415,23.943098004199218,85.5245899090791,0.9888652407591767,Healthy,0.0
5.156364574355462,10.061739904582296,125.58966911363576,-93.36873950936955,23.039372508098804,90.15070847080686,0.9829927178351879,Healthy,0.0
4.752609857824384,9.937857111418781,114.15342367456765,-101.91987425163563,22.464844590933843,84.26708853284379,1.0,Healthy,0.0
4.7359086773831445,9.894307885091015,119.24926083991281,-102.8804173113881,25.321950995174312,88.91186141408089,1.0,Healthy,0.0
5.10438831312338,10.373305682301078,111.33752702516337,-70.36719696892338,28.01541539862673,81.49111499284646,0.9938746959252273,Healthy,4.547473508864641e-13
5.059396934646637,10.162788908393535,118.03399498158905,-89.72495690840077,24.18265530858792,86.042570597023,1.0,Healthy,-4.547473508864641e-13
5.050098570069175,11.13791271382382,120.17102342269038,-87.7713693615305,26.180540622150644,82.57063336505962,0.9975645074893139,Healthy,-4.547473508864641e-13
5.069289641899395,9.573887678501338,115.72687679122467,-85.17539122852048,24.795467299564816,88.41747128521995,1.0,Healthy,4.547473508864641e-13
4.863995055684302,10.259050851014988,117.71504083087385,-98.03665580309601,22.421235821793214,83.60044922160213,0.9832515810137407,Healthy,4.547473508864641e-13
5.046450739432201,9.735399495094244,112.95886615846275,-78.99377083272678,26.469622687020834,85.97963912868506,1.0,Healthy,0.0
5.058614494659737,9.565356506505678,120.38539305690747,-91.54157946355213,22.810615911945256,89.842339100744,0.9809846853299649,Healthy,4.547473508864641e-13
4.857129716394726,9.994566431482514,125.27847124441575,-102.41249790875918,25.04325326118713,91.2230266349635,0.9851154851774009,Healthy,0.0
5.3731549022289515,10.068676239703517,114.51428065114769,-73.29521563562002,24.31695916998939,84.25992949410843,0.998930435325381,Healthy,0.0
5.0947665841823575,11.459086777530047,116.88664116723808,-81.18434596528553,26.786154869131384,79.45561615109139,1.0,Healthy,0.0
4.76173930055947,9.907927092158399,122.51273123227091,-110.70975015169003,22.883698015058627,89.92106544150722,0.9952497740854899,Healthy,0.0
5.131310721726766,9.434910635257658,126.06045359661368,-91.61325674291339,25.78173981560392,96.5861370097023,0.9945062487667391,Healthy,0.0
4.805063665954536,10.136505358747193,112.53405093895535,-93.52212507735973,23.320405185302597,81.74023061425586,0.9909128772499278,Healthy,0.0
5.15741692074849,8.962679981226817,119.15607631292025,-87.48861274732641,23.97778957534243,95.09624662082129,0.9997711104610053,Healthy,0.0
5.23171911580148,9.954021608697866,121.41565411159762,-97.82410421584017,17.729599544919797,86.64699904538706,0.9877007012202007,Healthy,0.0
4.835863536329658,10.00801264114758,119.48971804685576,-87.8680975013877,29.184197143235817,89.1095124293641,0.9914301484846244,Healthy,0.0
5.192675225848864,10.397300191472606,107.61603966561457,-67.52999227495242,26.101113865652465,78.41712299834609,0.9961765240692747,Healthy,-4.547473508864641e-13
5.0825561853873,10.486811124713924,122.50545004654386,-95.54362330707697,23.46530502812367,86.67107327936336,0.9990958232547438,Healthy,0.0
5.164412031998898,9.74821519054614,127.59668175545322,-98.61384294418876,22.750688623334014,94.42644929254278,0.9948642635464311,Healthy,0.0
5.379358596530789,9.924692992685033,120.58330875584751,-80.45879291118193,24.00870249424132,89.18116895634205,0.999853895097129,Healthy,0.0
4.950922376799426,9.616939584694665,114.84446973352868,-83.7311268422159,26.433759069638903,87.5756452719232,0.9928624569259276,Healthy,0.0
4.849252767128502,9.435968722596153,117.43436376817859,-103.15300895620528,21.21583014883015,89.0163001787604,0.9926101546249739,Healthy,4.547473508864641e-13
4.822097114074896,10.154947389690317,128.84956533827796,-110.88097490171441,24.716831161411324,92.80087861851992,0.9911834052340365,Healthy,0.0
4.836837943006913,9.3632072257017,124.5498127043028,-93.19748008485458,28.541283744925348,95.81623512333364,0.9794594545449736,Healthy,0.0
4.9845796581171795,9.792686549714068,123.20013309192164,-101.23781934111439,22.73210732806439,91.05821988935452,0.9942118788731005,Healthy,0.0
5.0682303949633285,9.502413020050382,121.78206291767188,-88.58918113650469,25.16077007752731,92.26850002839143,0.9852622820358078,Healthy,-4.547473508864641e-13
5.055338159866004,10.27484159314513,116.69431443904514,-75.00324487159756,29.406619630515515,85.81652703650667,0.99127863986977,Healthy,0.0
5.165436649807205,10.900715049633243,118.99714409672116,-81.05225090781049,26.264303259381546,82.960381844338,0.9949303860784248,Healthy,0.0
5.002600378375582,9.349206008598335,119.61038632160742,-90.36451726643469,25.25184764097091,92.44920584244544,0.9939487069615832,Healthy,0.0
5.290706815431463,9.073490758551216,122.74787158032223,-80.6866131633204,26.013272909818006,96.95922066046094,0.9934326107200416,Healthy,-4.547473508864641e-13
4.9470686333524085,9.937556557324966,127.54459447133452,-104.2584961357707,24.198269329980594,93.21450550799115,0.9907272232191069,Healthy,0.0
5.544033833317924,10.00784889797888,125.59169068396564,-72.37160244637063,27.59926257060688,93.18864307217952,1.0,Healthy,0.0
5.125133469553001,10.10932965337865,112.9030782210198,-80.93762358513885,24.201339954199575,82.9761888997806,1.0,Healthy,-4.547473508864641e-13
4.828568488716743,9.776839742382828,121.11997484450524,-108.06251412648922,21.081636782528047,88.77795631636553,0.9876779009440373,Healthy,-4.547473508864641e-13
4.785821500387778,9.899680350587284,123.68381672583948,-105.77266942984159,24.21739379211908,90.5610481869456,0.9857398467979156,Healthy,0.0
5.096494483048637,10.183755205270302,123.09430165072318,-93.84327063869561,23.066530940246594,87.99902878151009,0.9868876667288685,Healthy,0.0
4.95530744293483,10.52021544632242,116.85383118306291,-90.24426855198118,24.43761197560514,82.78021631645304,0.9914721021254044,Healthy,-4.547473508864641e-13
5.142800098818419,9.02247561484086,134.5705460788418,-101.97816991684314,24.481831881838737,105.12326709692786,0.9866415859565465,Healthy,0.0
5.094647524914709,9.81553028048427,113.61457718834441,-73.46968544812015,27.394846399609815,85.47146986521457,0.9870217297381786,Healthy,0.0
4.985434217468625,10.106904396970531,114.58405776666974,-80.85288973397299,26.39058545332877,84.04800879074901,0.9864048444837761,Healthy,0.0
4.830641256386319,9.541011947694631,121.16797540630787,-100.43687211470964,25.52653097515079,92.63129129995237,0.9993552382557952,Healthy,0.0
4.6970305550628275,10.86558481588365,130.58401527481928,-121.19355662475454,24.99410917733481,90.08962114284618,1.0,Healthy,0.0
4.910697009586595,9.682295059885632,115.81902574647914,-95.19699366309128,22.88228398228401,86.89171678436279,0.9955271301237102,Healthy,0.0
5.171279758864695,9.97935365649636,118.67085817176503,-92.06919908758881,20.637649524668646,85.95167329352549,0.9925534122632753,Healthy,0.0
5.042818748826041,10.278011048421146,125.38646836507846,-95.79627311326553,25.226320022785565,90.13148261825668,0.9942866625028409,Healthy,0.0
4.750852244257603,9.704357605599053,119.91068922556133,-100.09189191755442,26.58928240714732,91.0056504880429,1.0,Healthy,4.547473508864641e-13
5.034636185170236,9.076713476097792,118.32698072734853,-85.38236026843946,24.783332233510823,92.36270199461966,0.9789188904515019,Healthy,-4.547473508864641e-13
5.077063475945767,9.785672736541734,122.8281645094336,-94.12358009045067,23.9302913544266,91.25101558304848,0.9944220951405743,Healthy,-4.547473508864641e-13
4.823228512759774,10.51472027796352,121.36258995114797,-98.21812700609591,25.929004330428427,86.17081824005899,0.9908610864148234,Healthy,-4.547473508864641e-13
5.030745021189105,9.831552436607431,125.15219392818396,-94.27459635954135,24.833335598751304,91.9860517612893,0.9824746484234733,Healthy,0.0
5.0116417436892,9.576782849270511,126.45734444532681,-92.74459457411388,28.371488383947923,96.97849899048596,1.0,Healthy,0.0
4.771405940433875,10.46283610475136,121.53501530002681,-98.42519871085382,27.46545668413657,87.45904036290088,0.9961468627510098,Healthy,0.0
5.071557472069657,9.834612551988474,121.45866362689155,-86.30317926833008,26.91901611404666,90.99770428697826,0.9951192761699177,Healthy,0.0
5.112156905273647,9.744919593174892,121.07055491143066,-84.98340981171248,26.515468228419806,91.16577903802974,0.9946773542006884,Healthy,0.0
5.216610248635055,10.074728044831655,122.44565278324644,-90.88100024044458,22.419665171097087,88.48351906011598,0.993350784413722,Healthy,-4.547473508864641e-13
5.210760410406981,10.385375104809393,120.27585318935732,-77.75881044098651,26.3259874041052,85.75299463444864,0.9806818399787851,Healthy,0.0
4.724466126408582,11.190856765866274,119.99695758838855,-100.43548999223513,25.75265191529315,81.41078721102633,0.9866318261107412,Healthy,0.0
