RPM,Flow,Head,Power,Vibration,Status
2888.270643331243,98.15940985797874,101.98587449856556,122.27020379054161,1.7967113480521686,0
2829.231462897479,96.38399300733846,101.9153391897351,119.33951854616723,2.404732183049611,0
2878.967733861732,99.73597114104042,99.34506384424473,120.46996925489033,1.9454483711136863,0
2882.8642741736617,97.14227086595481,102.66701802150517,122.29817829217147,2.017281645431198,0
2859.886136538919,99.31661075942702,101.79334658619405,122.98319243942784,2.7322236233625983,0
2891.9357144166997,97.93121243946435,102.51111120823963,122.90461888532774,2.577672362237768,0
2920.202542840727,102.82234679436738,95.97032417461352,120.9678317685456,2.7350262381741324,0
2994.3092950605264,107.92770014803612,91.61774147573085,120.21975834750053,2.357002861091309,0
2908.728890641592,98.57948262561679,103.42823447512161,123.89528510511741,2.8162118253701425,0
2912.877519536138,101.51246812254722,98.58731741318503,121.90878659326418,2.3346388406839553,0
2896.277704211692,98.41816116305291,101.24200219134433,120.96851160475931,2.946673133096899,0
2804.061439235048,98.77368211432137,101.71053824865116,122.57666782521228,2.637855575788617,0
2898.674306227539,97.42376960346886,103.30643866083305,122.63501158855973,2.417201251806153,0
2903.0115104970514,101.0650187064089,98.47314162188603,121.54845952129395,2.584837217670439,0
3023.1621056242643,102.50099122567869,97.97030876313814,123.16254195869512,2.492855719610033,0
2890.381951760944,99.25437398597374,100.41395672659148,121.95172315322046,3.138442606125169,0
2915.0773671166808,98.4578586606254,102.24957794165098,123.01626004731196,2.5981750490315156,0
2898.2644115147377,101.58485306298937,98.57228129882557,121.13222837674593,2.4993549310421965,0
2841.5660981190235,96.31107715729405,104.10284991106167,122.49312226030072,2.4046036571796803,0
2957.141140725751,103.0743126816206,96.11924677989002,121.68357355367225,2.8372736876980045,0
2937.5966516343387,100.60824020672841,98.56862362845332,119.43151633767296,2.783165335621402,0
2939.5515973521524,101.13490344095925,99.80415383459865,123.43839201622899,2.390463347874949,0
2854.530627260263,98.72760240998174,101.18490623049735,121.74645720305868,2.0377433941508762,0
2970.139715546805,100.8949615376066,99.38606842372377,121.86234092514157,2.1392127446486584,0
2829.907446860386,98.0037496360606,101.66992985927523,121.91317833395905,2.4263349841831214,0
2929.3428546900136,104.07249170422654,96.74330912638213,123.63920949292351,3.0395710024476332,0
3009.522781290499,102.22045805904143,97.14707979096909,121.49028603918848,2.3999293483012343,0
2850.4731837434656,100.63579903632237,99.22657852170381,121.59179445329663,2.262350556013774,0
2871.6851135198613,102.01981987110871,98.74577458003579,122.38224235228807,1.7957122747005414,0
2904.982568254382,98.53950272037088,102.62279971727436,123.39426079143664,3.1054165742409188,0
2874.82621729419,96.22182931720477,103.1830385232269,121.5153739292701,2.7276112583925842,0
2822.4668284466934,97.93036416057433,104.00790285884237,124.02027595693282,2.818403988002343,0
2903.4281487403014,99.02339697999389,101.2850759464063,122.16690952356267,2.88467522077175,0
2846.8848143136947,101.90564831121202,97.03326594954912,121.99926688520037,2.4341079084964146,0
2923.679621531759,100.8861537545086,99.47897195169821,122.93019011516857,2.533836253499014,0
2854.02878828831,96.8103869869748,102.75574564267744,121.8899850806938,3.095440776780798,0
2977.496720250877,100.37798167628267,100.05537246016249,121.74981245452948,2.571832355727655,0
2860.837335383188,100.8293732072571,99.12433124549797,121.53231040513487,2.735010116025598,0
2883.896924189716,98.30235357561494,101.75751009766405,122.02517907088296,2.8482202868802045,0
2940.6758608684836,101.49027349093753,97.58702855708738,120.2815558238224,2.7571725329690575,0
2838.4567841783023,99.78942563430434,101.20041388859458,123.95545689208768,2.4487323318934027,0
2911.3729967302065,99.42365559717993,99.41855617131573,121.24852552824387,2.486446462874432,0
2965.3571377141216,102.16183674645492,96.70603066754848,120.21695559296347,2.8110561751903766,0
2819.625838271939,97.19534036214596,103.1326894085805,123.136067224407,2.8104011439738903,0
2909.2316929266153,101.68498326188097,99.9036651423329,123.88449002235566,2.967293039607785,0
2912.994139712421,101.62956245420759,98.00456707976718,122.76007621028937,2.7204387933239356,0
2939.0911435888656,100.90774300607191,99.78910932980668,122.87104793181062,2.738642245436822,0
2838.152464456096,97.99462448354807,103.05860803850555,123.44894508895105,2.3215066532862214,0
2833.977169345786,96.9797926440491,103.78928353088025,123.44950288520901,2.2675401955712395,0
2926.097078280845,97.94467443722472,101.72299545775661,122.14156878330952,2.812252269740598,0
2914.849233661659,101.02724425485347,97.8764328741568,120.84300372539977,2.27032597279345,0
2912.5246425172936,104.21626774640039,93.48730011938159,118.74525301258979,2.491719598753255,0
2917.3224104748488,98.8298862177506,100.90042745146995,121.86655128110843,3.0516092963885164,0
2865.9987639210754,97.28148416427995,103.85965156253692,122.80679875294693,2.9882281169380356,0
2911.61268485805,98.6589818656108,100.20786050144346,120.6419874936219,2.6207155323188736,0
2914.653623664934,101.9544809252026,98.72662894388127,122.19683656873268,2.381544168066516,0
2864.2824290986814,99.66533053248533,99.38395691920037,119.90388742359872,2.450648435862598,0
2993.2887255572377,102.89977722058907,97.16425181615253,121.95423613435402,2.847064056422246,0
2923.6916460455896,98.98091518863896,101.7216837562523,123.41778958830123,2.4854002890215336,0
2840.4348251398674,98.13078203637872,101.19225264780523,121.56137656899244,2.2766870427958943,0
2932.8276804316915,98.00274472573156,102.14779481181239,122.04153481845984,2.98630990256319,0
2851.265916488634,98.60636749539202,100.96883011009315,122.29019689074201,2.5726400556517124,0
2939.3542301871225,103.10009119242149,97.55700463951003,122.37566533863733,2.2690976716033013,0
2957.9297789503703,99.49518031122815,100.73886264266562,121.27317272983345,2.6915760755730522,0
2858.9658840824145,95.51999393194117,104.43616147063887,120.56433362059039,2.8884873652770033,0
2948.1688064622163,104.81986910967304,96.62232515929705,122.92086155738245,2.0969307740848957,0
2920.639046346825,99.48817197432962,101.17282432839939,123.15830439495353,2.419818434658826,0
2941.1030079997245,103.68924079532643,95.55235485031778,120.50883195869407,2.4013266529646353,0
2994.8396491326976,102.96233739831804,96.90792148657684,121.91177332910719,2.6809148663133904,0
2887.7305941998566,99.25300740749172,100.66830381776231,122.67231125915771,2.7528033291439433,0
2862.3131917821256,99.5772802880321,100.50214582481868,121.49544352293847,2.279410435488206,0
2855.524278518724,96.69835671818726,105.77164831661854,124.97028132432514,1.90289952963759,0
2859.209485751728,98.85842483015433,101.50591109321464,122.64404838541185,2.9127195018397605,0
2896.144914529295,99.10408718860336,98.85599694246373,119.04564734847361,2.052021891769115,0
2917.0575987408324,97.94720617321865,101.48892504258802,121.90340626072864,2.608473682017551,0
2913.834539966501,101.15201725174595,96.90897494201666,119.39929653544336,2.447207640507727,0
2941.3591624518012,100.89956240182352,98.76659327855677,121.33868499399792,2.56497756208163,0
2900.6500945938956,99.7083673980725,98.30389712432853,120.58899064743913,3.160493588682743,0
2972.676703857866,100.08577134964983,99.04260139565963,121.1486413853358,3.7153126454487317,0
2886.767158338102,102.72649585063257,95.71561372161572,120.37154278477334,1.8466250354405567,0
3036.008458329481,106.44337521171987,93.73319954565257,122.35156999055246,2.8935624621331693,0
2931.28336738825,103.00704857483534,96.94827908213644,121.45959339856698,2.4375008909289417,0
2857.1421221791857,97.91125273922648,102.3698952426753,122.85862623137707,2.919141805485021,0
2846.4553750969444,94.69526784502573,105.05947985022567,121.07387713855242,2.8829052304716654,0
2924.123620762159,104.73768375677761,93.7557902561218,119.48091160060471,3.0638979228792653,0
2888.8268607337072,99.49252431963335,101.01970939179057,122.43358408000468,2.613985966065079,0
2935.7000247046044,99.73343574260143,102.1884335351514,123.976815992468,2.1441694060179906,0
2923.6618812286774,101.64953008788615,98.74607774316618,122.81952212626413,2.871059795483848,0
2896.3585543671566,102.20867448521889,97.34100970055525,121.4640391635065,2.5471990304576257,0
2857.66031409658,98.49390971874561,100.0666815654725,119.94900608493674,2.406462713946347,0
2824.257638765707,99.94534477607553,99.14657331719701,121.1816239013787,2.309510447718015,0
2877.674252396649,101.39614651140096,99.04714701976462,122.33800671731078,2.9025342276420516,0
2942.8199397161734,99.32378727058118,101.74704443794106,123.07866965828629,3.141347796802951,0
2910.7046872065102,99.02154693373313,101.23453238897442,122.2731224335405,2.0218589765201465,0
2837.713061064401,99.76724884602163,101.03236757818597,123.15516136899906,2.748780896991572,0
2908.659046292559,94.87336267557082,105.70290351717529,122.49236164475994,2.3510451258309417,0
2919.265868986442,100.36542892354734,100.14043777634774,122.38713138466558,1.9130910407231545,0
2855.8071281899433,95.6144454653694,103.63091549648826,121.26029363134509,2.559082328305203,0
2907.6862552972766,99.31193568324593,100.85962066620925,122.04202439566939,2.1667448879241755,0
2902.9104359223,99.50271968133124,99.64766607620994,120.5897490298422,1.868898708879921,0
2842.8514851084688,97.31287279964943,102.66845289035435,121.10699035434624,2.187303811110186,0
2917.889368017414,99.51235225499597,100.8173222744549,122.83999030856059,2.0888904328344586,0
2928.0392263184117,98.77258257379106,102.89866846590499,123.95213684031347,2.2413252587746433,0
2954.152562158764,106.45115226324992,92.03102893476427,119.57871757045221,1.9696463692185242,0
2952.6901026017454,105.55182409803807,94.77556977887545,122.51966084920578,2.3419439565495144,0
2831.1165316021456,95.30057634576833,106.0702373324455,123.03635482218266,2.214700348766411,0
2853.108748004244,101.54729377861554,99.19958339703655,122.15974230180126,2.650245550858263,0
2925.751763360433,100.08906085906922,100.74384492457273,123.00265651979288,2.737415594559326,0
2925.6892975456103,101.14421279306377,99.43693599422498,122.80606143079811,2.6040594307113767,0
2925.7523843153026,100.76146533245797,100.53397001005476,123.40455270963325,2.4058222168505963,0
3092.636574532736,105.32314321862091,93.44769934463697,120.76376417349938,2.395028961723074,0
2928.5445255346585,102.95199867116604,95.61850318209089,118.80711199103574,2.1651700050354536,0
2956.77828200903,102.20964485456814,97.75960835305001,122.4133801590342,2.1748021362360253,0
2947.7000881746603,100.69172778027395,97.14471767954433,119.68422887250216,2.7814415472314944,0
2932.5695625652897,98.51390947671939,102.7056940022417,123.61789077519755,1.7961189605398142,0
2884.2365377679826,97.66924230938874,103.524310729045,121.63864665828433,2.467710024674823,0
2937.948461024663,98.02580739033591,101.52135487227929,122.00429535158624,2.3705883753755197,0
2861.3587392731215,98.69198983038626,100.92868511993417,120.9605971574967,2.739652840549957,0
2888.1590696629996,97.19836087277602,102.69004574307735,121.4693750373633,1.9299952066310597,0
2875.731822608545,98.63204527180929,101.41061887793843,121.89442015798329,2.504992282194376,0
2904.093706969316,102.8813660165075,97.20429655208136,122.16115794356772,2.637193736543643,0
3015.7329283336753,106.38938977803886,93.9647208201609,122.23251046890972,1.738107512550402,0
2806.6367403704126,96.71602346594692,103.05742767166355,121.99891531414427,2.070268810855305,0
2934.3130095187257,101.00903777249735,99.92906474484882,123.502300845073,2.4632840612748836,0
2819.3642064405176,100.97920449334264,99.46194907658375,122.60925012784782,2.7056587630537217,0
2876.4034067105285,100.227836610046,99.16494039647698,121.41634478688302,2.57299972444508,0
2954.4475298483685,101.22188810950104,100.10575950554235,123.02650104192581,2.7241817011799228,0
2903.214000954773,97.25879138488921,101.34538050563052,119.82850147975313,2.068250994943738,0
2846.1127611035345,98.92956578472723,100.97253925740516,122.26686992789128,1.8644998601087894,0
2864.2348145370015,100.42536528782095,100.5406474351141,123.55069309635643,2.5338023223027157,0
2933.9798874467338,99.90841720775663,99.36846775029204,121.43197694348669,2.008258704714354,0
2863.4816684141433,99.32315269697067,100.9841123384384,122.06060149427853,2.1538710695808785,0
2910.8229294790985,99.64605787496644,100.89665534689324,123.06444067678973,2.8729113419305494,0
2902.2785919951907,99.71050733936718,99.42854976264877,120.32268436950646,2.5756398227067403,0
2867.419982619709,93.90090700969289,105.84062059419101,121.74026859106914,2.2727420378978342,0
3007.197204466266,103.2528925189907,96.53769710209957,121.4280580495474,2.2207873981436146,0
2931.6959511159007,103.03170243639889,96.37060361345448,121.93022368021408,2.748368622755666,0
2798.74287066712,95.24556973945722,106.94308207708173,123.45702019939634,2.5847883742599933,0
2909.3227157384713,100.42652569292964,98.80945833279124,121.89500209567291,2.0141773430709238,0
2866.910676761581,97.34708744046378,103.62265312836138,122.83589557809441,1.720870506759621,0
2942.621666739811,102.19059599878594,97.39260943018344,121.1835384640359,3.25272073305606,0
2860.373963078365,98.20053853866436,100.6966349646962,120.68844114808385,2.011008309872977,0
2894.263177926655,97.92369546783098,102.15756357277256,121.64714523915775,2.711078601320049,0
2925.249363949023,103.53577065771037,97.0508143559575,122.50323619815909,3.10427717293527,0
2943.287759708506,103.35054539632328,97.51383340647827,122.53494133377602,2.559039027533262,0
2839.985179647211,96.72070990825438,104.78778648487159,123.24884748489288,2.2598253294131183,0
2883.274938207953,100.41885035014427,102.52551876171175,125.79825670201907,1.929580383321715,0
2876.2527344419523,100.25595277950119,99.99423386512774,121.80552443045366,1.9239957854719878,0
2867.3335383713143,100.15817275868837,99.17860997437828,120.75673644079424,2.6506779394705546,0
2988.272712014055,99.65537482918414,100.79690566506896,121.81303627359462,3.080390529179994,0
2920.249085548048,102.71145741130829,96.98556963181852,121.23009813258034,2.3418163613181884,0
2836.9558022832475,96.68666422184673,104.18441093811155,123.50022976515572,2.2777118151402544,0
2945.893097352739,100.8668647314878,97.83221369983299,119.9188461755956,2.7789924363244745,0
3006.107809850632,108.93465349936977,93.03454087726165,123.2279086593265,2.2256210984381015,0
2951.623263027557,102.38385927963365,98.4437748898164,123.01224872049558,2.6097931630513687,0
2824.0315017022995,96.60775165952978,101.65070757865693,119.57370317059255,2.516720580034205,0
2875.7882963566876,94.75452492196017,104.39887113175317,121.75146058836036,2.336212776568778,0
2963.3455574593313,104.96385783545587,95.729023785605,122.4563902049694,2.493784736505392,0
2864.616526719061,96.08946089007455,105.01042158544563,123.22120427048574,3.205260845859992,0
2922.1909714073113,98.75832810359795,99.96172552367852,120.86277325909776,2.7418131776403825,0
2938.731702671467,100.67287135601282,100.0378907151114,123.28060238036166,2.9370003217023912,0
2853.653476421096,101.23466759792115,96.81037050903015,119.63573743118425,2.132522255631976,0
2897.02373219691,101.44385004908702,98.4563905706207,121.72181822519836,2.93837445904303,0
2737.9366329965465,94.09593301468314,106.84182379258453,123.61422274079467,2.755608190187594,0
2848.7806179332856,98.85039853877025,100.59147781352847,121.21240853882036,1.9001615613762528,0
2887.371592430342,98.36376628426957,100.11592511272994,119.87402640049311,2.7159162933484398,0
2837.6108409017575,98.12795706539819,102.0007350072344,121.73956020620611,2.2946903452821292,0
2981.620565196582,102.96117573771429,96.3902625869021,120.16653456467654,1.8816785294697533,0
2828.492931101968,99.47177879487886,101.15638448297928,123.1206310588092,2.5519102929310478,0
2877.9977756651506,101.17565885402102,97.93210384505572,119.65944299027785,2.715617036425044,0
2906.5370288643044,101.21336955283557,98.00663222915259,120.96764451171907,2.5606432274578252,0
2972.0636644533056,101.7602588315735,96.2032462917796,119.28375557419484,2.456344566061698,0
2828.2068924410282,99.00802019019503,101.15700440114115,123.25845496352828,2.367765864616667,0
2958.158187607748,101.82151781268865,98.00098761332502,120.77453177504871,3.4866352037366224,0
2900.5116530509795,97.8538144712282,100.93477029641217,119.99886648188772,2.0269722445885416,0
2850.9245674476024,97.50116812126785,102.6614097887084,122.00033439718636,2.8491687929428813,0
2923.1051737131634,100.96578409560875,100.05662251043873,123.09995905961644,2.5061691883555937,0
2909.9529847786735,102.16363793900788,97.5973874719176,121.32161986891269,2.158213397493187,0
2869.9891561420604,98.59808697092916,101.66025317818743,122.19739000078188,2.4806403797485683,0
2903.4901042495007,97.70195099991737,102.5449551036339,121.55122081634521,1.942826944964553,0
2880.734320156912,99.44914957890094,99.34500341298796,120.66367088260314,2.2618038372772586,0
2905.6758672625624,100.42263164089113,101.63306109229705,123.30583606808233,2.4812262696657577,0
2933.1065337260525,101.5132798690487,98.00442022101868,121.3133365208434,1.8795531765603481,0
2979.3008408072674,104.57425478388362,95.97724238383725,122.09919480533102,2.7025530153952233,0
2838.1092250586576,99.90368182703006,100.86548706424676,123.39635771521885,2.114495583635387,0
3006.6516687328135,102.48922200464402,97.3402017372982,122.5401134113019,1.919311616794579,0
2802.3956100238747,95.40204446403571,105.0990445854704,122.1108608018531,2.0678329056686517,0
2892.410745248221,97.65790413837253,102.56048801831861,122.83978134600562,3.370381664734195,0
2929.415860324229,102.41197135174126,96.14130086202324,119.91535831822944,1.708774343252464,0
2914.0495933867514,103.38210895414961,96.2284250397116,120.83763822552916,2.6744492355079164,0
2868.8650240089705,98.29621628242252,101.076718420442,122.03708565723046,2.199345491592285,0
2889.5938874821363,99.15830740441679,100.37640532210979,121.6403206013926,2.3599487313929752,0
2875.3499532670585,102.0835635023172,96.59072713550522,120.25009276462613,2.741572371472133,0
2870.5317621527893,99.99496957376758,101.13146401645251,123.66843833847298,2.721927485935568,0
2942.4801048510512,102.33730261136252,99.23737512576548,123.98692811028168,2.227721432335284,0
2917.8507742982524,98.2337109293716,102.7286931612217,123.03149698080443,1.9568703973466823,0
2865.3545202369673,100.16278442259218,101.10761230771377,122.83946520903578,2.7488563894802556,0
2944.9799937716625,99.69276158696886,99.96213159881077,121.3952310607541,2.720950877203738,0
2915.3649760438307,98.26178638826218,101.08684984395161,121.44546241939639,2.3860121964847245,0
2940.643105941948,100.70794325825787,98.51096377664587,120.92442587660474,2.6767777535233512,0
2931.4814420961807,99.91398152193644,100.73004640512795,123.18701648087925,2.3216682076097857,0
2858.5502494538964,98.12749886826083,102.0820328824415,122.35102953804979,2.1691849739860847,0
2871.9909479901517,96.15220735130022,103.69654339576441,121.1542433312334,2.50158487244843,0
2937.364680256163,103.20606986314787,98.03768426121053,122.73168342454403,2.707613096436607,0
2930.5185132716733,103.30773511564229,97.0425006801968,122.1804467894167,2.6237001078209734,0
2898.9549203017928,96.06927782074571,103.01481165748129,120.42762432197652,2.703665072030669,0
2905.866369165439,102.1592042032448,97.13657615366296,121.18517698878759,2.1957684506843496,0
2963.883244789421,100.58181325033678,100.09848751562603,122.42248456010479,3.1327524499033013,0
2870.4214305582086,100.69400040355897,100.34532426629492,122.91391508304399,2.3630476578645503,0
2927.354869058502,100.80637836151207,99.74205064043433,123.14403358334283,2.4524337394093636,0
2889.890367378305,99.70894310672426,102.18752207057221,124.33031885445803,1.9725376363128528,0
2889.115939838639,99.2544922818003,102.37773597514165,123.56876092061422,2.4224579374810866,0
2954.9388425993593,104.31870125672074,96.02907867540603,122.1750254201945,2.712895094740607,0
2941.2708174494014,98.9439556111362,100.21188758062603,121.60848679815491,2.805004245077066,0
2940.675481800032,102.61828349816078,96.03745194772375,120.33224054428993,3.124776294874713,0
2965.2739403577166,104.45348585935554,95.05996471413235,121.38604467371816,2.7080939583301844,0
2901.0501920816378,101.4688936811373,99.27353152204643,122.46748535809678,2.610765278319881,0
2934.0976485647484,105.82517881363816,95.83180472461949,124.18903738389062,2.3214819553942725,0
2884.4866621703272,98.40716379076878,101.99759760769484,123.56507910639473,2.235303836706797,0
2916.2083176244223,102.47351714947747,98.66461420930997,122.90316905952777,2.8880994058672624,0
2893.492847281616,99.56343415282116,100.19030541229642,121.05894174047519,2.8804281406955634,0
2904.849798249636,102.6340465751066,97.95403154332179,122.69043741017062,2.069194919660491,0
2929.7578512718455,101.0107548110347,99.80749389200233,123.38446342527452,2.7892383548613924,0
2859.088965838326,97.81352312035528,100.18297919806606,119.45735579880544,2.760153476558337,0
